filename,width,height,class,xmin,ymin,xmax,ymax
maksssksksss478.png,400,400,with_mask,246,134,362,250
maksssksksss479.png,301,400,with_mask,116,156,225,302
maksssksksss480.png,301,400,with_mask,133,189,243,341
maksssksksss481.png,400,267,with_mask,13,87,35,108
maksssksksss481.png,400,267,with_mask,39,92,65,118
maksssksksss481.png,400,267,with_mask,98,98,117,117
maksssksksss481.png,400,267,with_mask,208,67,235,97
maksssksksss481.png,400,267,with_mask,160,88,172,102
maksssksksss483.png,400,267,with_mask,115,47,157,87
maksssksksss483.png,400,267,with_mask,186,90,231,130
maksssksksss483.png,400,267,with_mask,307,42,347,84
maksssksksss485.png,301,400,with_mask,142,280,225,387
maksssksksss486.png,400,217,with_mask,94,89,98,92
maksssksksss486.png,400,217,with_mask,142,70,164,92
maksssksksss486.png,400,217,with_mask,192,90,212,109
maksssksksss486.png,400,217,with_mask,259,99,274,112
maksssksksss486.png,400,217,with_mask,376,96,384,102
maksssksksss487.png,400,267,with_mask,51,61,121,133
maksssksksss487.png,400,267,with_mask,159,79,218,140
maksssksksss487.png,400,267,with_mask,215,81,270,139
maksssksksss487.png,400,267,with_mask,288,58,349,119
maksssksksss488.png,400,267,with_mask,188,51,211,76
maksssksksss488.png,400,267,with_mask,41,54,64,78
maksssksksss489.png,400,211,with_mask,46,37,66,55
maksssksksss489.png,400,211,with_mask,272,47,281,56
maksssksksss49.png,400,225,with_mask,352,102,370,123
maksssksksss49.png,400,225,with_mask,272,33,289,51
maksssksksss49.png,400,225,with_mask,188,124,206,143
maksssksksss49.png,400,225,with_mask,20,54,41,72
maksssksksss49.png,400,225,with_mask,123,68,141,87
maksssksksss49.png,400,225,with_mask,157,45,173,63
maksssksksss490.png,301,400,with_mask,85,149,212,280
maksssksksss491.png,301,400,with_mask,125,132,220,264
maksssksksss492.png,301,400,with_mask,60,154,161,278
maksssksksss493.png,301,400,with_mask,62,165,182,315
maksssksksss494.png,267,400,with_mask,91,80,163,158
maksssksksss495.png,400,225,with_mask,99,174,168,224
maksssksksss495.png,400,225,with_mask,224,70,267,121
maksssksksss495.png,400,225,with_mask,291,189,356,224
maksssksksss495.png,400,225,with_mask,329,117,388,181
maksssksksss497.png,301,400,with_mask,111,226,194,331
maksssksksss498.png,400,272,with_mask,92,46,112,67
maksssksksss498.png,400,272,with_mask,151,59,163,72
maksssksksss498.png,400,272,with_mask,239,53,248,64
maksssksksss498.png,400,272,with_mask,251,72,264,89
maksssksksss498.png,400,272,with_mask,292,69,306,89
maksssksksss498.png,400,272,with_mask,355,67,375,90
maksssksksss499.png,400,226,with_mask,222,44,253,77
maksssksksss5.png,400,266,with_mask,118,54,161,96
maksssksksss5.png,400,266,with_mask,249,95,291,139
maksssksksss50.png,400,292,with_mask,206,83,238,114
maksssksksss50.png,400,292,with_mask,226,51,262,82
maksssksksss500.png,301,400,with_mask,113,230,216,368
maksssksksss501.png,400,255,with_mask,1,41,43,125
maksssksksss501.png,400,255,with_mask,48,39,118,124
maksssksksss501.png,400,255,with_mask,162,47,221,123
maksssksksss501.png,400,255,with_mask,242,30,298,105
maksssksksss501.png,400,255,with_mask,301,51,351,118
maksssksksss501.png,400,255,with_mask,357,65,401,132
maksssksksss502.png,400,225,with_mask,112,85,155,136
maksssksksss502.png,400,225,with_mask,347,107,398,167
maksssksksss503.png,400,289,with_mask,196,141,240,182
maksssksksss503.png,400,289,with_mask,245,68,294,122
maksssksksss504.png,301,400,with_mask,31,170,135,296
maksssksksss505.png,267,400,with_mask,60,107,170,218
maksssksksss506.png,500,500,with_mask,79,79,272,269
maksssksksss507.png,400,200,with_mask,131,55,250,175
maksssksksss508.png,400,240,with_mask,69,96,146,173
maksssksksss508.png,400,240,with_mask,196,38,254,103
maksssksksss508.png,400,240,with_mask,253,90,319,164
maksssksksss508.png,400,240,with_mask,326,77,363,121
maksssksksss509.png,400,225,with_mask,151,1,242,57
maksssksksss510.png,400,267,with_mask,27,32,93,101
maksssksksss510.png,400,267,with_mask,165,86,189,111
maksssksksss510.png,400,267,with_mask,231,89,259,127
maksssksksss510.png,400,267,with_mask,288,90,329,123
maksssksksss511.png,400,294,with_mask,152,100,241,182
maksssksksss512.png,400,280,with_mask,19,46,40,69
maksssksksss512.png,400,280,with_mask,82,40,99,61
maksssksksss512.png,400,280,with_mask,98,26,132,64
maksssksksss512.png,400,280,with_mask,172,41,198,70
maksssksksss512.png,400,280,with_mask,261,56,280,74
maksssksksss512.png,400,280,with_mask,285,47,316,81
maksssksksss512.png,400,280,with_mask,384,38,400,64
maksssksksss513.png,267,400,with_mask,75,45,106,83
maksssksksss513.png,267,400,with_mask,112,39,140,68
maksssksksss513.png,267,400,with_mask,184,49,213,80
maksssksksss514.png,400,267,with_mask,28,78,43,99
maksssksksss514.png,400,267,with_mask,160,66,176,83
maksssksksss514.png,400,267,with_mask,174,33,186,52
maksssksksss514.png,400,267,with_mask,202,40,216,59
maksssksksss514.png,400,267,with_mask,298,38,311,54
maksssksksss514.png,400,267,with_mask,333,51,346,70
maksssksksss514.png,400,267,with_mask,375,47,386,63
maksssksksss515.png,301,400,with_mask,57,198,164,330
maksssksksss516.png,400,225,with_mask,89,81,111,111
maksssksksss516.png,400,225,with_mask,128,62,158,92
maksssksksss516.png,400,225,with_mask,158,58,178,82
maksssksksss516.png,400,225,with_mask,192,50,221,83
maksssksksss516.png,400,225,with_mask,254,78,284,108
maksssksksss516.png,400,225,with_mask,327,61,346,81
maksssksksss516.png,400,225,with_mask,35,64,51,80
maksssksksss517.png,400,267,with_mask,62,135,92,158
maksssksksss517.png,400,267,with_mask,236,97,257,123
maksssksksss517.png,400,267,with_mask,339,89,352,102
maksssksksss517.png,400,267,with_mask,187,79,201,100
maksssksksss518.png,400,225,with_mask,3,112,12,122
maksssksksss518.png,400,225,with_mask,27,178,35,186
maksssksksss518.png,400,225,with_mask,25,107,35,117
maksssksksss518.png,400,225,with_mask,51,108,61,120
maksssksksss518.png,400,225,with_mask,49,80,59,90
maksssksksss518.png,400,225,with_mask,72,82,77,92
maksssksksss518.png,400,225,with_mask,34,31,41,40
maksssksksss518.png,400,225,with_mask,104,149,116,162
maksssksksss518.png,400,225,with_mask,130,196,143,209
maksssksksss518.png,400,225,with_mask,117,135,127,147
maksssksksss518.png,400,225,with_mask,107,89,115,99
maksssksksss518.png,400,225,with_mask,146,106,154,116
maksssksksss518.png,400,225,with_mask,152,152,164,164
maksssksksss518.png,400,225,with_mask,167,177,178,191
maksssksksss518.png,400,225,with_mask,154,174,166,188
maksssksksss518.png,400,225,with_mask,190,202,197,212
maksssksksss518.png,400,225,with_mask,192,142,203,155
maksssksksss518.png,400,225,with_mask,184,133,197,141
maksssksksss518.png,400,225,with_mask,176,98,187,108
maksssksksss518.png,400,225,with_mask,139,80,150,90
maksssksksss518.png,400,225,with_mask,89,56,98,63
maksssksksss518.png,400,225,with_mask,149,58,158,67
maksssksksss518.png,400,225,with_mask,140,43,150,52
maksssksksss518.png,400,225,with_mask,108,15,115,23
maksssksksss518.png,400,225,with_mask,123,8,129,16
maksssksksss518.png,400,225,with_mask,133,34,140,42
maksssksksss518.png,400,225,with_mask,163,33,171,40
maksssksksss518.png,400,225,with_mask,99,43,106,51
maksssksksss518.png,400,225,with_mask,171,81,181,90
maksssksksss518.png,400,225,with_mask,186,67,195,78
maksssksksss518.png,400,225,with_mask,199,78,208,88
maksssksksss518.png,400,225,with_mask,204,105,212,114
maksssksksss518.png,400,225,with_mask,247,192,260,205
maksssksksss518.png,400,225,with_mask,264,212,278,225
maksssksksss518.png,400,225,with_mask,245,125,255,134
maksssksksss518.png,400,225,with_mask,248,88,258,96
maksssksksss518.png,400,225,with_mask,221,82,230,92
maksssksksss518.png,400,225,with_mask,229,75,237,83
maksssksksss518.png,400,225,with_mask,232,60,239,68
maksssksksss518.png,400,225,with_mask,209,43,217,51
maksssksksss518.png,400,225,with_mask,130,1,136,8
maksssksksss518.png,400,225,with_mask,177,4,185,12
maksssksksss518.png,400,225,with_mask,205,14,212,22
maksssksksss518.png,400,225,with_mask,223,4,229,11
maksssksksss518.png,400,225,with_mask,258,28,265,36
maksssksksss518.png,400,225,with_mask,262,61,270,68
maksssksksss518.png,400,225,with_mask,277,85,285,94
maksssksksss518.png,400,225,with_mask,287,133,299,145
maksssksksss518.png,400,225,with_mask,287,96,296,106
maksssksksss518.png,400,225,with_mask,296,107,306,117
maksssksksss518.png,400,225,with_mask,302,90,311,100
maksssksksss518.png,400,225,with_mask,300,128,309,138
maksssksksss518.png,400,225,with_mask,281,14,287,21
maksssksksss518.png,400,225,with_mask,265,1,272,8
maksssksksss518.png,400,225,with_mask,292,1,297,8
maksssksksss518.png,400,225,with_mask,306,5,311,12
maksssksksss518.png,400,225,with_mask,321,43,329,52
maksssksksss518.png,400,225,with_mask,343,23,350,30
maksssksksss518.png,400,225,with_mask,361,22,368,29
maksssksksss518.png,400,225,with_mask,355,38,363,46
maksssksksss518.png,400,225,with_mask,352,55,361,64
maksssksksss518.png,400,225,with_mask,340,62,347,71
maksssksksss518.png,400,225,with_mask,361,66,369,75
maksssksksss518.png,400,225,with_mask,379,54,384,60
maksssksksss518.png,400,225,with_mask,365,81,375,91
maksssksksss518.png,400,225,with_mask,378,99,388,108
maksssksksss518.png,400,225,with_mask,384,65,392,75
maksssksksss518.png,400,225,with_mask,341,15,347,21
maksssksksss518.png,400,225,with_mask,392,147,400,159
maksssksksss518.png,400,225,with_mask,391,127,400,138
maksssksksss518.png,400,225,with_mask,372,112,381,120
maksssksksss519.png,400,267,with_mask,133,82,157,109
maksssksksss519.png,400,267,with_mask,217,76,243,103
maksssksksss519.png,400,267,with_mask,322,62,341,83
maksssksksss52.png,400,225,with_mask,2,77,35,99
maksssksksss52.png,400,225,with_mask,39,65,75,103
maksssksksss52.png,400,225,with_mask,76,69,92,88
maksssksksss52.png,400,225,with_mask,116,132,161,175
maksssksksss52.png,400,225,with_mask,161,130,195,163
maksssksksss52.png,400,225,with_mask,209,119,262,170
maksssksksss52.png,400,225,with_mask,191,84,208,117
maksssksksss52.png,400,225,with_mask,63,37,77,56
maksssksksss52.png,400,225,with_mask,41,23,58,40
maksssksksss52.png,400,225,with_mask,1,34,24,61
maksssksksss52.png,400,225,with_mask,73,5,84,16
maksssksksss52.png,400,225,with_mask,94,22,103,33
maksssksksss52.png,400,225,with_mask,97,34,115,53
maksssksksss52.png,400,225,with_mask,157,61,173,84
maksssksksss52.png,400,225,with_mask,145,42,160,56
maksssksksss52.png,400,225,with_mask,127,31,142,44
maksssksksss52.png,400,225,with_mask,143,29,160,42
maksssksksss52.png,400,225,with_mask,129,7,139,19
maksssksksss52.png,400,225,with_mask,115,10,120,19
maksssksksss52.png,400,225,with_mask,154,13,163,24
maksssksksss52.png,400,225,with_mask,159,21,171,32
maksssksksss52.png,400,225,with_mask,197,37,214,58
maksssksksss52.png,400,225,with_mask,194,54,211,73
maksssksksss52.png,400,225,with_mask,205,6,210,18
maksssksksss52.png,400,225,with_mask,228,9,236,19
maksssksksss52.png,400,225,with_mask,250,4,261,16
maksssksksss52.png,400,225,with_mask,260,74,285,97
maksssksksss52.png,400,225,with_mask,270,33,281,49
maksssksksss52.png,400,225,with_mask,268,110,279,127
maksssksksss52.png,400,225,with_mask,284,111,316,150
maksssksksss52.png,400,225,with_mask,303,147,352,203
maksssksksss52.png,400,225,with_mask,328,51,352,77
maksssksksss52.png,400,225,with_mask,352,48,366,71
maksssksksss52.png,400,225,with_mask,286,73,307,90
maksssksksss52.png,400,225,with_mask,310,39,329,58
maksssksksss52.png,400,225,with_mask,304,16,322,36
maksssksksss52.png,400,225,with_mask,362,23,370,36
maksssksksss520.png,301,400,with_mask,42,173,154,304
maksssksksss523.png,400,267,with_mask,192,96,268,171
maksssksksss524.png,400,292,with_mask,244,165,292,220
maksssksksss524.png,400,292,with_mask,295,135,348,192
maksssksksss524.png,400,292,with_mask,365,118,389,148
maksssksksss524.png,400,292,with_mask,318,63,345,88
maksssksksss524.png,400,292,with_mask,366,55,379,75
maksssksksss524.png,400,292,with_mask,259,90,291,123
maksssksksss524.png,400,292,with_mask,244,47,262,69
maksssksksss524.png,400,292,with_mask,211,116,240,148
maksssksksss524.png,400,292,with_mask,133,116,162,151
maksssksksss524.png,400,292,with_mask,192,95,216,118
maksssksksss524.png,400,292,with_mask,89,112,113,134
maksssksksss524.png,400,292,with_mask,33,137,62,171
maksssksksss524.png,400,292,with_mask,10,100,32,123
maksssksksss524.png,400,292,with_mask,85,55,108,76
maksssksksss524.png,400,292,with_mask,133,39,154,61
maksssksksss524.png,400,292,with_mask,186,56,198,72
maksssksksss524.png,400,292,with_mask,207,66,220,84
maksssksksss524.png,400,292,with_mask,46,40,69,62
maksssksksss526.png,400,263,with_mask,165,85,200,120
maksssksksss526.png,400,263,with_mask,251,88,285,123
maksssksksss527.png,400,225,with_mask,190,76,219,106
maksssksksss529.png,400,226,with_mask,12,58,45,86
maksssksksss529.png,400,226,with_mask,135,53,164,83
maksssksksss529.png,400,226,with_mask,199,85,208,94
maksssksksss529.png,400,226,with_mask,215,80,224,94
maksssksksss529.png,400,226,with_mask,239,53,278,91
maksssksksss529.png,400,226,with_mask,336,32,386,78
maksssksksss529.png,400,226,with_mask,223,97,232,107
maksssksksss53.png,400,226,with_mask,82,63,103,87
maksssksksss53.png,400,226,with_mask,194,30,216,56
maksssksksss53.png,400,226,with_mask,200,91,234,128
maksssksksss531.png,301,400,with_mask,92,201,172,322
maksssksksss532.png,301,400,with_mask,71,197,169,322
maksssksksss533.png,301,400,with_mask,101,203,205,347
maksssksksss534.png,400,267,with_mask,21,152,34,168
maksssksksss534.png,400,267,with_mask,59,140,66,150
maksssksksss534.png,400,267,with_mask,71,161,85,174
maksssksksss534.png,400,267,with_mask,112,124,132,148
maksssksksss534.png,400,267,with_mask,165,149,180,171
maksssksksss534.png,400,267,with_mask,228,142,241,157
maksssksksss534.png,400,267,with_mask,244,140,251,148
maksssksksss534.png,400,267,with_mask,289,153,303,166
maksssksksss534.png,400,267,with_mask,307,139,313,145
maksssksksss535.png,400,261,with_mask,43,38,59,55
maksssksksss535.png,400,261,with_mask,93,32,118,63
maksssksksss535.png,400,261,with_mask,318,35,330,51
maksssksksss535.png,400,261,with_mask,353,40,368,58
maksssksksss536.png,301,400,with_mask,107,158,197,287
maksssksksss538.png,400,225,with_mask,122,80,142,104
maksssksksss538.png,400,225,with_mask,249,57,275,86
maksssksksss539.png,400,267,with_mask,25,13,35,25
maksssksksss539.png,400,267,with_mask,55,10,65,20
maksssksksss539.png,400,267,with_mask,120,16,130,31
maksssksksss539.png,400,267,with_mask,167,3,178,15
maksssksksss539.png,400,267,with_mask,21,48,34,62
maksssksksss539.png,400,267,with_mask,53,40,66,52
maksssksksss539.png,400,267,with_mask,107,37,119,51
maksssksksss539.png,400,267,with_mask,116,56,128,68
maksssksksss539.png,400,267,with_mask,91,77,104,89
maksssksksss539.png,400,267,with_mask,25,72,40,86
maksssksksss539.png,400,267,with_mask,8,90,22,105
maksssksksss539.png,400,267,with_mask,36,105,50,117
maksssksksss539.png,400,267,with_mask,36,122,48,138
maksssksksss539.png,400,267,with_mask,60,131,73,146
maksssksksss539.png,400,267,with_mask,61,152,79,169
maksssksksss539.png,400,267,with_mask,42,206,60,222
maksssksksss539.png,400,267,with_mask,52,238,70,257
maksssksksss539.png,400,267,with_mask,93,226,111,241
maksssksksss539.png,400,267,with_mask,124,128,140,142
maksssksksss539.png,400,267,with_mask,134,90,146,103
maksssksksss539.png,400,267,with_mask,143,210,161,229
maksssksksss539.png,400,267,with_mask,170,142,185,160
maksssksksss539.png,400,267,with_mask,196,23,207,32
maksssksksss539.png,400,267,with_mask,205,37,217,49
maksssksksss539.png,400,267,with_mask,231,25,242,37
maksssksksss539.png,400,267,with_mask,220,49,232,61
maksssksksss539.png,400,267,with_mask,258,46,271,58
maksssksksss539.png,400,267,with_mask,247,60,261,76
maksssksksss539.png,400,267,with_mask,233,101,247,116
maksssksksss539.png,400,267,with_mask,214,124,228,141
maksssksksss539.png,400,267,with_mask,279,203,296,222
maksssksksss539.png,400,267,with_mask,302,93,316,110
maksssksksss539.png,400,267,with_mask,313,139,328,155
maksssksksss539.png,400,267,with_mask,310,8,322,18
maksssksksss539.png,400,267,with_mask,322,2,331,14
maksssksksss539.png,400,267,with_mask,330,27,343,37
maksssksksss539.png,400,267,with_mask,376,89,391,100
maksssksksss539.png,400,267,with_mask,353,125,367,140
maksssksksss539.png,400,267,with_mask,363,176,376,192
maksssksksss539.png,400,267,with_mask,372,191,392,205
maksssksksss54.png,400,267,with_mask,119,40,157,80
maksssksksss54.png,400,267,with_mask,197,68,227,110
maksssksksss54.png,400,267,with_mask,316,81,338,113
maksssksksss541.png,301,400,with_mask,104,144,213,285
maksssksksss542.png,400,210,with_mask,163,47,239,137
maksssksksss545.png,400,267,with_mask,328,33,350,57
maksssksksss545.png,400,267,with_mask,249,44,268,63
maksssksksss545.png,400,267,with_mask,278,71,292,87
maksssksksss545.png,400,267,with_mask,29,47,46,67
maksssksksss546.png,301,400,with_mask,27,177,140,311
maksssksksss547.png,400,267,with_mask,84,39,100,56
maksssksksss547.png,400,267,with_mask,192,31,212,51
maksssksksss547.png,400,267,with_mask,315,48,332,68
maksssksksss548.png,400,300,with_mask,185,79,215,110
maksssksksss549.png,400,283,with_mask,145,98,181,132
maksssksksss55.png,301,400,with_mask,116,141,234,291
maksssksksss550.png,350,350,with_mask,118,78,239,204
maksssksksss551.png,400,267,with_mask,41,56,82,99
maksssksksss551.png,400,267,with_mask,149,108,186,146
maksssksksss551.png,400,267,with_mask,255,146,290,184
maksssksksss551.png,400,267,with_mask,342,143,378,178
maksssksksss551.png,400,267,with_mask,203,114,241,149
maksssksksss552.png,400,267,with_mask,155,37,228,111
maksssksksss553.png,301,400,with_mask,143,190,207,293
maksssksksss554.png,400,281,with_mask,96,44,117,73
maksssksksss554.png,400,281,with_mask,84,162,106,182
maksssksksss554.png,400,281,with_mask,167,50,193,83
maksssksksss554.png,400,281,with_mask,229,24,265,71
maksssksksss554.png,400,281,with_mask,265,57,289,89
maksssksksss555.png,400,225,with_mask,95,111,111,128
maksssksksss555.png,400,225,with_mask,162,95,179,115
maksssksksss555.png,400,225,with_mask,256,98,270,114
maksssksksss555.png,400,225,with_mask,310,108,327,130
maksssksksss556.png,400,198,with_mask,81,57,104,78
maksssksksss556.png,400,198,with_mask,106,37,136,66
maksssksksss556.png,400,198,with_mask,150,58,177,87
maksssksksss556.png,400,198,with_mask,130,118,155,146
maksssksksss556.png,400,198,with_mask,178,34,197,59
maksssksksss556.png,400,198,with_mask,204,28,223,51
maksssksksss556.png,400,198,with_mask,180,160,205,186
maksssksksss556.png,400,198,with_mask,279,34,309,66
maksssksksss556.png,400,198,with_mask,347,1,377,29
maksssksksss556.png,400,198,with_mask,376,7,400,40
maksssksksss557.png,301,400,with_mask,58,167,173,317
maksssksksss558.png,400,226,with_mask,5,134,73,206
maksssksksss558.png,400,226,with_mask,85,118,126,161
maksssksksss558.png,400,226,with_mask,148,100,182,133
maksssksksss558.png,400,226,with_mask,198,72,241,120
maksssksksss558.png,400,226,with_mask,241,75,275,116
maksssksksss558.png,400,226,with_mask,337,40,356,57
maksssksksss558.png,400,226,with_mask,357,30,379,53
maksssksksss558.png,400,226,with_mask,287,62,306,81
maksssksksss558.png,400,226,with_mask,299,79,328,111
maksssksksss558.png,400,226,with_mask,371,84,398,115
maksssksksss558.png,400,226,with_mask,275,187,329,225
maksssksksss558.png,400,226,with_mask,171,17,184,30
maksssksksss559.png,400,256,with_mask,7,215,50,256
maksssksksss559.png,400,256,with_mask,64,190,92,219
maksssksksss559.png,400,256,with_mask,96,161,148,220
maksssksksss559.png,400,256,with_mask,183,137,214,179
maksssksksss559.png,400,256,with_mask,120,53,138,72
maksssksksss559.png,400,256,with_mask,153,22,168,37
maksssksksss559.png,400,256,with_mask,163,55,177,73
maksssksksss559.png,400,256,with_mask,194,31,206,42
maksssksksss559.png,400,256,with_mask,230,32,245,48
maksssksksss559.png,400,256,with_mask,219,88,234,105
maksssksksss559.png,400,256,with_mask,257,124,298,165
maksssksksss559.png,400,256,with_mask,296,43,310,57
maksssksksss56.png,400,267,with_mask,191,105,258,183
maksssksksss57.png,301,400,with_mask,101,251,162,355
maksssksksss58.png,400,267,with_mask,25,75,43,95
maksssksksss58.png,400,267,with_mask,52,68,67,84
maksssksksss58.png,400,267,with_mask,74,61,86,74
maksssksksss58.png,400,267,with_mask,98,78,117,97
maksssksksss58.png,400,267,with_mask,159,75,178,94
maksssksksss58.png,400,267,with_mask,187,49,220,84
maksssksksss58.png,400,267,with_mask,234,53,251,76
maksssksksss58.png,400,267,with_mask,273,81,285,93
maksssksksss58.png,400,267,with_mask,297,65,314,85
maksssksksss58.png,400,267,with_mask,335,81,349,97
maksssksksss58.png,400,267,with_mask,369,73,383,90
maksssksksss58.png,400,267,with_mask,385,72,393,85
maksssksksss58.png,400,267,with_mask,107,59,118,69
maksssksksss59.png,400,267,with_mask,94,133,109,148
maksssksksss59.png,400,267,with_mask,140,105,158,120
maksssksksss59.png,400,267,with_mask,174,98,190,114
maksssksksss59.png,400,267,with_mask,230,99,244,115
maksssksksss59.png,400,267,with_mask,294,108,307,123
maksssksksss6.png,600,405,with_mask,254,100,387,260
maksssksksss60.png,301,400,with_mask,78,176,178,304
maksssksksss61.png,400,273,with_mask,3,151,51,234
maksssksksss61.png,400,273,with_mask,117,7,141,26
maksssksksss61.png,400,273,with_mask,11,1,33,12
maksssksksss61.png,400,273,with_mask,93,37,114,59
maksssksksss61.png,400,273,with_mask,125,37,153,65
maksssksksss61.png,400,273,with_mask,264,27,287,53
maksssksksss61.png,400,273,with_mask,322,43,340,65
maksssksksss61.png,400,273,with_mask,295,117,328,146
maksssksksss61.png,400,273,with_mask,361,86,386,109
maksssksksss61.png,400,273,with_mask,185,99,213,130
maksssksksss62.png,301,400,with_mask,80,180,212,356
maksssksksss63.png,400,226,with_mask,131,86,259,216
maksssksksss64.png,400,225,with_mask,99,44,116,64
maksssksksss64.png,400,225,with_mask,151,41,171,61
maksssksksss64.png,400,225,with_mask,306,21,326,42
maksssksksss64.png,400,225,with_mask,354,32,357,38
maksssksksss64.png,400,225,with_mask,243,34,246,37
maksssksksss64.png,400,225,with_mask,207,38,208,40
maksssksksss64.png,400,225,with_mask,216,37,218,39
maksssksksss64.png,400,225,with_mask,217,36,219,39
maksssksksss64.png,400,225,with_mask,226,35,227,37
maksssksksss64.png,400,225,with_mask,230,36,231,38
maksssksksss65.png,400,300,with_mask,179,74,218,117
maksssksksss65.png,400,300,with_mask,264,96,294,141
maksssksksss66.png,380,400,with_mask,179,81,267,173
maksssksksss67.png,400,300,with_mask,78,58,92,75
maksssksksss67.png,400,300,with_mask,153,48,167,65
maksssksksss67.png,400,300,with_mask,234,68,247,86
maksssksksss67.png,400,300,with_mask,292,64,305,86
maksssksksss69.png,400,351,with_mask,145,93,280,241
maksssksksss7.png,400,300,with_mask,253,116,342,210
maksssksksss7.png,400,300,with_mask,152,96,222,174
maksssksksss7.png,400,300,with_mask,120,134,173,194
maksssksksss70.png,400,225,with_mask,152,71,203,126
maksssksksss70.png,400,225,with_mask,326,117,353,144
maksssksksss71.png,400,225,with_mask,30,52,74,94
maksssksksss71.png,400,225,with_mask,18,119,83,191
maksssksksss71.png,400,225,with_mask,140,70,191,124
maksssksksss71.png,400,225,with_mask,230,63,344,171
maksssksksss71.png,400,225,with_mask,375,50,400,116
maksssksksss73.png,400,286,with_mask,142,66,164,111
maksssksksss73.png,400,286,with_mask,191,67,225,101
maksssksksss73.png,400,286,with_mask,308,82,329,127
maksssksksss74.png,400,301,with_mask,2,160,36,197
maksssksksss74.png,400,301,with_mask,27,120,43,138
maksssksksss74.png,400,301,with_mask,44,112,55,125
maksssksksss74.png,400,301,with_mask,64,101,74,110
maksssksksss74.png,400,301,with_mask,5,105,14,113
maksssksksss74.png,400,301,with_mask,72,123,87,136
maksssksksss74.png,400,301,with_mask,89,103,100,115
maksssksksss74.png,400,301,with_mask,92,135,138,184
maksssksksss74.png,400,301,with_mask,112,103,122,111
maksssksksss74.png,400,301,with_mask,148,108,155,114
maksssksksss74.png,400,301,with_mask,155,113,166,123
maksssksksss74.png,400,301,with_mask,169,128,186,146
maksssksksss74.png,400,301,with_mask,205,121,230,147
maksssksksss74.png,400,301,with_mask,199,114,208,128
maksssksksss74.png,400,301,with_mask,175,112,182,119
maksssksksss74.png,400,301,with_mask,229,102,240,111
maksssksksss74.png,400,301,with_mask,276,115,286,123
maksssksksss74.png,400,301,with_mask,277,101,284,108
maksssksksss74.png,400,301,with_mask,294,128,304,138
maksssksksss74.png,400,301,with_mask,288,107,295,112
maksssksksss74.png,400,301,with_mask,307,116,315,125
maksssksksss74.png,400,301,with_mask,321,125,340,144
maksssksksss74.png,400,301,with_mask,352,116,362,126
maksssksksss74.png,400,301,with_mask,391,129,400,149
maksssksksss74.png,400,301,with_mask,379,112,391,122
maksssksksss75.png,400,211,with_mask,9,31,19,45
maksssksksss75.png,400,211,with_mask,29,18,39,30
maksssksksss75.png,400,211,with_mask,42,38,53,50
maksssksksss75.png,400,211,with_mask,75,32,89,47
maksssksksss75.png,400,211,with_mask,97,37,118,55
maksssksksss75.png,400,211,with_mask,119,18,131,34
maksssksksss75.png,400,211,with_mask,142,20,152,32
maksssksksss75.png,400,211,with_mask,202,35,218,54
maksssksksss75.png,400,211,with_mask,234,28,249,48
maksssksksss75.png,400,211,with_mask,276,26,298,50
maksssksksss75.png,400,211,with_mask,313,31,332,52
maksssksksss75.png,400,211,with_mask,351,27,366,41
maksssksksss76.png,400,257,with_mask,107,67,136,95
maksssksksss76.png,400,257,with_mask,286,70,300,84
maksssksksss76.png,400,257,with_mask,319,68,356,104
maksssksksss77.png,400,225,with_mask,1,88,13,126
maksssksksss77.png,400,225,with_mask,57,97,88,134
maksssksksss77.png,400,225,with_mask,132,92,173,134
maksssksksss78.png,301,400,with_mask,108,231,186,336
maksssksksss79.png,400,400,with_mask,60,121,87,148
maksssksksss79.png,400,400,with_mask,183,117,208,146
maksssksksss79.png,400,400,with_mask,239,165,256,183
maksssksksss79.png,400,400,with_mask,282,149,300,169
maksssksksss79.png,400,400,with_mask,330,100,356,128
maksssksksss8.png,301,400,with_mask,75,271,152,385
maksssksksss80.png,400,226,with_mask,214,54,291,132
maksssksksss81.png,400,240,with_mask,27,46,123,154
maksssksksss81.png,400,240,with_mask,145,99,229,190
maksssksksss81.png,400,240,with_mask,275,82,362,174
maksssksksss82.png,400,225,with_mask,7,53,27,75
maksssksksss82.png,400,225,with_mask,57,67,79,89
maksssksksss82.png,400,225,with_mask,149,45,172,72
maksssksksss82.png,400,225,with_mask,192,36,215,65
maksssksksss82.png,400,225,with_mask,241,74,262,97
maksssksksss82.png,400,225,with_mask,331,58,354,88
maksssksksss83.png,400,306,with_mask,37,60,112,137
maksssksksss83.png,400,306,with_mask,145,116,229,209
maksssksksss84.png,512,354,with_mask,64,129,110,174
maksssksksss84.png,512,354,with_mask,166,136,222,196
maksssksksss84.png,512,354,with_mask,383,126,430,184
maksssksksss85.png,267,400,with_mask,84,54,199,167
maksssksksss86.png,400,300,with_mask,22,121,77,181
maksssksksss86.png,400,300,with_mask,231,76,290,144
maksssksksss87.png,301,400,with_mask,129,284,211,387
maksssksksss88.png,301,400,with_mask,42,176,151,304
maksssksksss89.png,400,217,with_mask,15,101,23,111
maksssksksss89.png,400,217,with_mask,47,112,61,127
maksssksksss89.png,400,217,with_mask,62,102,85,128
maksssksksss89.png,400,217,with_mask,86,102,99,117
maksssksksss89.png,400,217,with_mask,117,136,141,159
